Sample in Buffer,Sample in Window,TRIGGER,nolabel_line188/CSI_BRAM_ENB_1_1,nolabel_line188/csi_gearbox_dma_0_mipi_data[15:0],nolabel_line188/csi_gearbox_dma_0_dbg_fifo_data_ct[11:0],nolabel_line188/CSI_MON_LPD0N_1,nolabel_line188/CSI_MON_LPD0P_1,nolabel_line188/Net[63:0],nolabel_line188/Net1,nolabel_line188/csi_gearbox_dma_0_s00_axis_tready,nolabel_line188/CSI_BRAM_ENB_1,nolabel_line188/CSI_MON_EM_MIPI_START_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_START_LINES_1,nolabel_line188/CSI_MON_EM_MIPI_END_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_DONE_1,nolabel_line188/CSI_MON_EM_MIPI_STOP_1,nolabel_line188/CSI_MON_LINE_COUNT_1[5:0],nolabel_line188/csi_gearbox_dma_0_mipi_read_valid,nolabel_line188/CSI_MON_LINE_BYTE_COUNT_1[20:0],nolabel_line188/CSI_CTRL_STATE_DBG_1[5:0],nolabel_line188/CSI_MON_MIPI_BUSY_DBG_1,nolabel_line188/CSI_MON_MIPI_DONE_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_SHORT_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_LONG_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_IDLE_DBG_1,nolabel_line188/CSI_MON_MIPI_DEBUG_TX_SIZE_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_1[5:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER2_1[15:0],nolabel_line188/CSI_MON_LPCLKN_1,nolabel_line188/CSI_MON_LPCLKP_1
2532,2532,0,1,e9e8,c48,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,071c,07,0071,0000,0,0
2533,2533,0,1,ebea,c47,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,071a,07,0072,0000,0,0
2534,2534,0,1,edec,c46,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0718,07,0073,0000,0,0
2535,2535,0,1,efee,c45,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0716,07,0074,0000,0,0
2536,2536,0,1,f1f0,c44,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0714,07,0075,0000,0,0
2537,2537,0,1,f3f2,c43,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0712,07,0076,0000,0,0
2538,2538,0,1,f5f4,c42,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0710,07,0077,0000,0,0
2539,2539,0,1,f7f6,c41,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070e,07,0078,0000,0,0
2540,2540,0,1,f9f8,c40,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070c,07,0079,0000,0,0
2541,2541,0,1,fbfa,c3f,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070a,07,007a,0000,0,0
2542,2542,0,1,fdfc,c3e,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0708,07,007b,0000,0,0
2543,2543,0,1,fffe,c3d,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0706,07,007c,0000,0,0
2544,2544,0,1,0100,c3c,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0704,07,007d,0000,0,0
2545,2545,0,1,0302,c3b,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0702,07,007e,0000,0,0
2546,2546,0,1,0504,c3a,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0700,07,007f,0000,0,0
2547,2547,0,1,0706,c39,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06fe,07,0080,0000,0,0
2548,2548,0,1,0908,c38,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06fc,07,0081,0000,0,0
2549,2549,0,1,0b0a,c37,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06fa,07,0082,0000,0,0
2550,2550,0,1,0d0c,c36,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06f8,07,0083,0000,0,0
2551,2551,0,1,0f0e,c35,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06f6,07,0084,0000,0,0
2552,2552,0,1,1110,c34,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06f4,07,0085,0000,0,0
2553,2553,0,1,1312,c33,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06f2,07,0086,0000,0,0
2554,2554,0,1,1514,c32,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06f0,07,0087,0000,0,0
2555,2555,0,1,1716,c31,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ee,07,0088,0000,0,0
2556,2556,0,1,1918,c30,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ec,07,0089,0000,0,0
2557,2557,0,1,1b1a,c2f,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ea,07,008a,0000,0,0
2558,2558,0,1,1d1c,c2e,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06e8,07,008b,0000,0,0
2559,2559,0,1,1f1e,c2d,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06e6,07,008c,0000,0,0
2560,2560,0,1,2120,c2c,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06e4,07,008d,0000,0,0
2561,2561,0,1,2322,c2b,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06e2,07,008e,0000,0,0
2562,2562,0,1,2524,c2a,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06e0,07,008f,0000,0,0
2563,2563,0,1,2726,c29,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06de,07,0090,0000,0,0
2564,2564,0,1,2928,c28,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06dc,07,0091,0000,0,0
2565,2565,0,1,2b2a,c27,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06da,07,0092,0000,0,0
2566,2566,0,1,2d2c,c26,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06d8,07,0093,0000,0,0
2567,2567,0,1,2f2e,c25,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06d6,07,0094,0000,0,0
2568,2568,0,1,3130,c24,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06d4,07,0095,0000,0,0
2569,2569,0,1,3332,c23,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06d2,07,0096,0000,0,0
2570,2570,0,1,3534,c22,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06d0,07,0097,0000,0,0
2571,2571,0,1,3736,c21,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ce,07,0098,0000,0,0
2572,2572,0,1,3938,c20,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06cc,07,0099,0000,0,0
2573,2573,0,1,3b3a,c1f,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ca,07,009a,0000,0,0
2574,2574,0,1,3d3c,c1e,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06c8,07,009b,0000,0,0
2575,2575,0,1,3f3e,c1d,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06c6,07,009c,0000,0,0
2576,2576,0,1,4140,c1c,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06c4,07,009d,0000,0,0
2577,2577,0,1,4342,c1b,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06c2,07,009e,0000,0,0
2578,2578,0,1,4544,c1a,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06c0,07,009f,0000,0,0
2579,2579,0,1,4746,c19,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06be,07,00a0,0000,0,0
2580,2580,0,1,4948,c18,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06bc,07,00a1,0000,0,0
2581,2581,0,1,4b4a,c17,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ba,07,00a2,0000,0,0
2582,2582,0,1,4d4c,c16,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06b8,07,00a3,0000,0,0
2583,2583,0,1,4f4e,c15,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06b6,07,00a4,0000,0,0
2584,2584,0,1,5150,c14,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06b4,07,00a5,0000,0,0
2585,2585,0,1,5352,c13,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06b2,07,00a6,0000,0,0
2586,2586,0,1,5554,c12,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06b0,07,00a7,0000,0,0
2587,2587,0,1,5756,c11,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ae,07,00a8,0000,0,0
2588,2588,0,1,5958,c10,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06ac,07,00a9,0000,0,0
2589,2589,0,1,5b5a,c0f,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06aa,07,00aa,0000,0,0
2590,2590,0,1,5d5c,c0e,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06a8,07,00ab,0000,0,0
2591,2591,0,1,5f5e,c0d,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06a6,07,00ac,0000,0,0
2592,2592,0,1,6160,c0c,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06a4,07,00ad,0000,0,0
2593,2593,0,1,6362,c0b,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06a2,07,00ae,0000,0,0
2594,2594,0,1,6564,c0a,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06a0,07,00af,0000,0,0
2595,2595,0,1,6766,c09,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,069e,07,00b0,0000,0,0
2596,2596,0,1,6968,c08,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,069c,07,00b1,0000,0,0
2597,2597,0,1,6b6a,c07,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,069a,07,00b2,0000,0,0
2598,2598,0,1,6d6c,c06,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0698,07,00b3,0000,0,0
2599,2599,0,1,6f6e,c05,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0696,07,00b4,0000,0,0
2600,2600,0,1,7170,c04,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0694,07,00b5,0000,0,0
2601,2601,0,1,7372,c03,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0692,07,00b6,0000,0,0
2602,2602,0,1,7574,c02,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0690,07,00b7,0000,0,0
2603,2603,0,1,7776,c01,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,068e,07,00b8,0000,0,0
2604,2604,0,1,7978,c00,0,0,7f7e7d7c7b7a7978,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,068c,07,00b9,0000,0,0
2605,2605,0,1,7b7a,bff,0,0,8f8e8d8c8b8a8988,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,068a,07,00ba,0000,0,0
2606,2606,0,1,7d7c,bfe,0,0,a7a6a5a4a3a2a1a0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0688,07,00bb,0000,0,0
2607,2607,0,1,7f7e,bfd,0,0,c7c6c5c4c3c2c1c0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0686,07,00bc,0000,0,0
2608,2608,0,1,8180,bfc,0,0,e7eeede4e3e2e1e0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0684,07,00bd,0000,0,0
2609,2609,0,1,8382,bff,0,0,fffefdfcfbfaf9f8,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0682,07,00be,0000,0,0
2610,2610,0,1,8584,c0a,0,0,1f1e1d1c1b1a1918,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0680,07,00bf,0000,0,0
2611,2611,0,1,8786,c19,0,0,3736353433323130,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,067e,07,00c0,0000,0,0
2612,2612,0,1,8988,c28,0,0,5756555453525150,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,067c,07,00c1,0000,0,0
2613,2613,0,1,8b8a,c33,0,0,6f6e6d6c6b6a6968,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,067a,07,00c2,0000,0,0
2614,2614,0,1,8d8c,c42,0,0,8f8e8d8c8b8a8988,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0678,07,00c3,0000,0,0
2615,2615,0,1,8f8e,c4d,0,0,a7a6a5a4a3a2a1a0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0676,07,00c4,0000,0,0
2616,2616,0,1,9190,c5c,0,0,c7c6c5c4c3c2c1c0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0674,07,00c5,0000,0,0
2617,2617,0,1,9392,c67,0,0,e7eeede4e3e2e1e0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0672,07,00c6,0000,0,0
2618,2618,0,1,9594,c76,0,0,fffefdfcfbfaf9f8,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0670,07,00c7,0000,0,0
2619,2619,0,1,9796,c81,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,066e,07,00c8,0000,0,0
2620,2620,0,1,9998,c90,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,066c,07,00c9,0000,0,0
2621,2621,0,1,9b9a,c9f,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,066a,07,00ca,0000,0,0
2622,2622,0,1,9d9c,caa,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0668,07,00cb,0000,0,0
2623,2623,0,1,9f9e,cb1,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0666,07,00cc,0000,0,0
2624,2624,0,1,a1a0,cb0,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0664,07,00cd,0000,0,0
2625,2625,0,1,a3a2,caf,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0662,07,00ce,0000,0,0
2626,2626,0,1,a5a4,cae,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0660,07,00cf,0000,0,0
2627,2627,0,1,a7a6,cad,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,065e,07,00d0,0000,0,0
2628,2628,0,1,a9a8,cac,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,065c,07,00d1,0000,0,0
2629,2629,0,1,abaa,cab,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,065a,07,00d2,0000,0,0
2630,2630,0,1,adac,caa,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0658,07,00d3,0000,0,0
2631,2631,0,1,afae,ca9,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0656,07,00d4,0000,0,0
2632,2632,0,1,b1b0,ca8,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0654,07,00d5,0000,0,0
2633,2633,0,1,b3b2,ca7,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0652,07,00d6,0000,0,0
2634,2634,0,1,b5b4,ca6,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0650,07,00d7,0000,0,0
2635,2635,0,1,b7b6,ca5,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,064e,07,00d8,0000,0,0
2636,2636,0,1,b9b8,ca4,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,064c,07,00d9,0000,0,0
2637,2637,0,1,bbba,ca3,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,064a,07,00da,0000,0,0
2638,2638,0,1,bdbc,ca2,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0648,07,00db,0000,0,0
2639,2639,0,1,bfbe,ca1,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0646,07,00dc,0000,0,0
2640,2640,0,1,c1c0,ca0,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0644,07,00dd,0000,0,0
2641,2641,0,1,c3c2,c9f,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0642,07,00de,0000,0,0
2642,2642,0,1,c5c4,c9e,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0640,07,00df,0000,0,0
2643,2643,0,1,c7c6,c9d,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,063e,07,00e0,0000,0,0
2644,2644,0,1,c9c8,c9c,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,063c,07,00e1,0000,0,0
2645,2645,0,1,cbca,c9b,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,063a,07,00e2,0000,0,0
2646,2646,0,1,cdcc,c9a,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0638,07,00e3,0000,0,0
2647,2647,0,1,cfce,c99,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0636,07,00e4,0000,0,0
2648,2648,0,1,d1d0,c98,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0634,07,00e5,0000,0,0
2649,2649,0,1,d3d2,c97,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0632,07,00e6,0000,0,0
2650,2650,0,1,d5d4,c96,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0630,07,00e7,0000,0,0
2651,2651,0,1,d7d6,c95,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,062e,07,00e8,0000,0,0
2652,2652,0,1,d9d8,c94,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,062c,07,00e9,0000,0,0
2653,2653,0,1,dbda,c93,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,062a,07,00ea,0000,0,0
2654,2654,0,1,dddc,c92,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0628,07,00eb,0000,0,0
2655,2655,0,1,dfde,c91,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0626,07,00ec,0000,0,0
2656,2656,0,1,e1e0,c90,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0624,07,00ed,0000,0,0
2657,2657,0,1,e3e2,c8f,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0622,07,00ee,0000,0,0
2658,2658,0,1,e5e4,c8e,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0620,07,00ef,0000,0,0
2659,2659,0,1,e7e6,c8d,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,061e,07,00f0,0000,0,0
2660,2660,0,1,e9e8,c8c,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,061c,07,00f1,0000,0,0
2661,2661,0,1,ebea,c8b,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,061a,07,00f2,0000,0,0
2662,2662,0,1,edec,c8a,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0618,07,00f3,0000,0,0
2663,2663,0,1,efee,c89,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0616,07,00f4,0000,0,0
2664,2664,0,1,f1f0,c88,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0614,07,00f5,0000,0,0
2665,2665,0,1,f3f2,c87,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0612,07,00f6,0000,0,0
2666,2666,0,1,f5f4,c86,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0610,07,00f7,0000,0,0
2667,2667,0,1,f7f6,c85,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,060e,07,00f8,0000,0,0
2668,2668,0,1,f9f8,c84,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,060c,07,00f9,0000,0,0
2669,2669,0,1,fbfa,c83,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,060a,07,00fa,0000,0,0
2670,2670,0,1,fdfc,c82,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0608,07,00fb,0000,0,0
2671,2671,0,1,fffe,c81,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0606,07,00fc,0000,0,0
2672,2672,0,1,0100,c80,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0604,07,00fd,0000,0,0
2673,2673,0,1,0302,c7f,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0602,07,00fe,0000,0,0
2674,2674,0,1,0504,c7e,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0600,07,00ff,0000,0,0
2675,2675,0,1,0706,c7d,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05fe,07,0100,0000,0,0
2676,2676,0,1,0908,c7c,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05fc,07,0101,0000,0,0
2677,2677,0,1,0b0a,c7b,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05fa,07,0102,0000,0,0
2678,2678,0,1,0d0c,c7a,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05f8,07,0103,0000,0,0
2679,2679,0,1,0f0e,c79,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05f6,07,0104,0000,0,0
2680,2680,0,1,1110,c78,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05f4,07,0105,0000,0,0
2681,2681,0,1,1312,c77,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05f2,07,0106,0000,0,0
2682,2682,0,1,1514,c76,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05f0,07,0107,0000,0,0
2683,2683,0,1,1716,c75,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05ee,07,0108,0000,0,0
2684,2684,0,1,1918,c74,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05ec,07,0109,0000,0,0
2685,2685,0,1,1b1a,c73,0,0,0706050403020100,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,05ea,07,010a,0000,0,0
